"order date,ship date,ship mode,segment,country,city,state,postal code,region,product id,category,sub-category,product name,sales,quantity,discount,profit,order year,order month,shipping days"
"2017-02-02,2017-02-05,first class,corporate,United States,Columbus,Ohio,43229,east,TEC-PH-10002293,technology,phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2017,2,3"
"2017-02-02,2017-02-05,first class,corporate,United States,Columbus,Ohio,43229,east,OFF-PA-10002377,office supplies,paper,Xerox 1916,78.304,2,0.2,29.364,2017,2,3"
"2017-02-02,2017-02-05,first class,corporate,United States,Columbus,Ohio,43229,east,OFF-FA-10002780,office supplies,fasteners,Staples,21.456,9,0.2,6.9732,2017,2,3"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-PA-10001804,office supplies,paper,Xerox 195,20.04,3,0.0,9.6192,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-PA-10001736,office supplies,paper,Xerox 1880,35.44,1,0.0,16.6568,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-AR-10001149,office supplies,art,""Sanford Colorific Colored Pencils, 12/Box"",11.52,4,0.0,3.456,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-FA-10002988,office supplies,fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-BI-10004781,office supplies,binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,OFF-SU-10001218,office supplies,supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,2016,10,6"
"2016-10-13,2016-10-19,standard class,consumer,United States,Roseville,California,95661,west,FUR-FU-10001706,furniture,furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,2016,10,6"
"2016-09-05,2016-09-07,second class,corporate,United States,Philadelphia,Pennsylvania,19140,east,FUR-FU-10004848,furniture,furnishings,""Howard Miller 13-3/4"""" Diameter Brushed Chrome Round Wall Clock"",82.8,2,0.2,10.35,2016,9,2"
"2017-09-18,2017-09-23,standard class,corporate,United States,San Francisco,California,94122,west,OFF-AR-10000940,office supplies,art,Newell 343,8.82,3,0.0,2.3814,2017,9,5"
"2017-09-18,2017-09-23,standard class,corporate,United States,San Francisco,California,94122,west,OFF-EN-10004030,office supplies,envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,2017,9,5"
"2017-09-18,2017-09-23,standard class,corporate,United States,San Francisco,California,94122,west,OFF-PA-10004327,office supplies,paper,Xerox 1911,143.7,3,0.0,68.976,2017,9,5"
"2017-12-22,2017-12-27,standard class,consumer,United States,Independence,Missouri,64055,central,OFF-AP-10001058,office supplies,appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,498.93,3,0.0,70.816875,2017,12,5"
"2015-09-07,2015-09-12,standard class,consumer,United States,Pasadena,California,91104,west,OFF-ST-10003656,office supplies,storage,Safco Industrial Wire Shelving,498.93,7,0.0,20.1579,2015,9,5"
"2014-10-22,2014-10-28,standard class,home office,United States,Newark,Ohio,43055,east,FUR-FU-10000521,furniture,furnishings,""Seth Thomas 14"""" Putty-Colored Wall Clock"",93.888,4,0.2,12.9096,2014,10,6"
"2016-12-05,2016-12-09,standard class,corporate,United States,Franklin,Wisconsin,53132,central,TEC-PH-10000215,technology,phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,11,0.0,70.816875,2016,12,4"
"2016-12-05,2016-12-09,standard class,corporate,United States,Franklin,Wisconsin,53132,central,TEC-PH-10001448,technology,phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2016,12,4"
"2016-12-05,2016-12-09,standard class,corporate,United States,Franklin,Wisconsin,53132,central,FUR-CH-10000454,furniture,chairs,""Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"",498.93,8,0.0,70.816875,2016,12,4"
"2016-12-05,2016-12-09,standard class,corporate,United States,Franklin,Wisconsin,53132,central,OFF-BI-10002735,office supplies,binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,70.816875,2016,12,4"
"2016-03-13,2016-03-16,first class,home office,United States,Scottsdale,Arizona,85254,west,OFF-AP-10000326,office supplies,appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,2016,3,3"
"2016-03-13,2016-03-16,first class,home office,United States,Scottsdale,Arizona,85254,west,TEC-PH-10001254,technology,phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,2,0.2,15.2388,2016,3,3"
"2015-05-31,2015-06-02,first class,corporate,United States,San Jose,California,95123,west,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,2015,5,2"
"2015-05-31,2015-06-02,first class,corporate,United States,San Jose,California,95123,west,OFF-PA-10002254,office supplies,paper,Xerox 1883,105.52,4,0.0,48.5392,2015,5,2"
"2015-05-31,2015-06-02,first class,corporate,United States,San Jose,California,95123,west,OFF-ST-10001590,office supplies,storage,""Tenex Personal Project File with Scoop Front Design, Black"",80.88,6,0.0,21.0288,2015,5,2"
"2015-05-28,2015-06-03,standard class,home office,United States,Seattle,Washington,98105,west,OFF-AR-10001547,office supplies,art,Newell 311,6.63,3,0.0,1.7901,2015,5,6"
"2014-03-01,2014-03-06,second class,consumer,United States,Seattle,Washington,98115,west,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2014,3,5"
"2016-11-20,2016-11-24,standard class,consumer,United States,Edmond,Oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,Avery 519,14.62,2,0.0,6.8714,2016,11,4"
"2016-11-20,2016-11-24,standard class,consumer,United States,Edmond,Oklahoma,73034,central,TEC-PH-10004536,technology,phones,Avaya 5420 Digital phone,498.93,7,0.0,70.816875,2016,11,4"
"2016-05-11,2016-05-12,first class,consumer,United States,Los Angeles,California,90045,west,OFF-PA-10002751,office supplies,paper,Xerox 1920,5.98,1,0.0,2.691,2016,5,1"
"2015-12-28,2015-12-31,second class,consumer,United States,Philadelphia,Pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2015,12,3"
"2016-11-16,2016-11-20,standard class,consumer,United States,Carlsbad,New Mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,Staple envelope,28.4,5,0.0,13.348,2016,11,4"
"2016-11-07,2016-11-11,standard class,consumer,United States,Seattle,Washington,98115,west,OFF-BI-10004002,office supplies,binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,2016,11,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,OFF-AR-10004441,office supplies,art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,TEC-MA-10000822,technology,machines,Lexmark MX611dhe Monochrome Laser Printer,498.93,8,0.4,-39.724125,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,OFF-ST-10000991,office supplies,storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-39.724125,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,498.93,9,0.3,-24.858,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,OFF-AR-10002656,office supplies,art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,OFF-AP-10002518,office supplies,appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.5,-39.724125,2014,9,4"
"2014-09-08,2014-09-12,standard class,consumer,United States,San Antonio,Texas,78207,central,TEC-PH-10003931,technology,phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,2014,9,4"
"2014-08-05,2014-08-09,standard class,consumer,United States,Los Angeles,California,90004,west,OFF-PA-10000659,office supplies,paper,""Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Â” x 11Â”"",20.94,3,0.0,9.8418,2014,8,4"
"2014-08-05,2014-08-09,standard class,consumer,United States,Los Angeles,California,90004,west,OFF-PA-10001144,office supplies,paper,Xerox 1913,110.96,2,0.0,53.2608,2014,8,4"
"2014-08-05,2014-08-09,standard class,consumer,United States,Los Angeles,California,90004,west,FUR-CH-10003817,furniture,chairs,""Global Value Steno Chair, Gray"",340.144,7,0.2,21.259,2014,8,4"
"2014-09-14,2014-09-19,standard class,corporate,United States,Chicago,Illinois,60623,central,OFF-AP-10000891,office supplies,appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.5,-39.724125,2014,9,5"
"2014-09-14,2014-09-19,standard class,corporate,United States,Chicago,Illinois,60623,central,OFF-LA-10003148,office supplies,labels,Avery 51,20.16,4,0.2,6.552,2014,9,5"
"2017-04-21,2017-04-25,second class,consumer,United States,Houston,Texas,77036,central,OFF-AP-10002684,office supplies,appliances,""Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"",97.264,4,0.5,-39.724125,2017,4,4"
"2015-11-21,2015-11-23,second class,consumer,United States,Newark,Ohio,43055,east,FUR-CH-10004698,furniture,chairs,""Padded Folding Chairs, Black, 4/Carton"",396.802,7,0.3,-11.3372,2015,11,2"
"2015-11-21,2015-11-23,second class,consumer,United States,Newark,Ohio,43055,east,OFF-SU-10002189,office supplies,supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,2015,11,2"
"2015-12-15,2015-12-19,standard class,home office,United States,New York City,New York,10009,east,OFF-AR-10001940,office supplies,art,""Sanford Colorific Eraseable Coloring Pencils, 12 Count"",3.28,1,0.0,1.4104,2015,12,4"
"2014-12-05,2014-12-09,second class,corporate,United States,Decatur,Illinois,62521,central,OFF-ST-10003455,office supplies,storage,""Tenex File Box, Personal Filing Tote with Lid, Black"",24.816,2,0.2,1.8612,2014,12,4"
"2014-12-05,2014-12-09,second class,corporate,United States,Decatur,Illinois,62521,central,TEC-AC-10004659,technology,accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,7,0.2,70.816875,2014,12,4"
"2014-11-19,2014-11-24,second class,home office,United States,Monroe,Louisiana,71203,south,TEC-PH-10003273,technology,phones,AT&T TR1909W,498.93,4,0.0,70.816875,2014,11,5"
"2014-11-19,2014-11-24,second class,home office,United States,Monroe,Louisiana,71203,south,TEC-PH-10004896,technology,phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,2014,11,5"
"2014-11-19,2014-11-24,second class,home office,United States,Monroe,Louisiana,71203,south,TEC-AC-10002345,technology,accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,2014,11,5"
"2016-11-28,2016-12-02,standard class,consumer,United States,Fairfield,Connecticut,6824,east,OFF-BI-10001890,office supplies,binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,2016,11,4"
"2014-08-26,2014-08-30,standard class,home office,United States,Los Angeles,California,90032,west,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,2014,8,4"
"2016-07-16,2016-07-22,standard class,corporate,United States,Grand Prairie,Texas,75051,central,OFF-ST-10001328,office supplies,storage,""Personal Filing Tote with Lid, Black/Gray"",37.224,3,0.2,3.7224,2016,7,6"
"2016-07-16,2016-07-22,standard class,corporate,United States,Grand Prairie,Texas,75051,central,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,2016,7,6"
"2015-10-12,2015-10-14,first class,home office,United States,New York City,New York,10035,east,FUR-BO-10002613,furniture,bookcases,""Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"",498.93,4,0.2,70.816875,2015,10,2"
"2015-10-12,2015-10-14,first class,home office,United States,New York City,New York,10035,east,TEC-PH-10001552,technology,phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,2015,10,2"
"2015-10-12,2015-10-14,first class,home office,United States,New York City,New York,10035,east,OFF-PA-10000061,office supplies,paper,Xerox 205,51.84,8,0.0,24.8832,2015,10,2"
"2015-10-12,2015-10-14,first class,home office,United States,New York City,New York,10035,east,FUR-BO-10002545,furniture,bookcases,""Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"",498.93,3,0.2,46.9764,2015,10,2"
"2015-10-12,2015-10-14,first class,home office,United States,New York City,New York,10035,east,OFF-AR-10003514,office supplies,art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,2015,10,2"
"2015-10-31,2015-11-06,standard class,corporate,United States,Redlands,California,92374,west,OFF-EN-10001509,office supplies,envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,2015,10,6"
"2014-03-21,2014-03-25,standard class,consumer,United States,Hamilton,Ohio,45011,east,OFF-AR-10004685,office supplies,art,""Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"",7.408,2,0.2,1.2038,2014,3,4"
"2014-03-21,2014-03-25,standard class,consumer,United States,Hamilton,Ohio,45011,east,OFF-AR-10004027,office supplies,art,""Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"",6.048,3,0.2,1.5876,2014,3,4"
"2017-11-06,2017-11-13,standard class,home office,United States,Westfield,New Jersey,7090,east,OFF-ST-10001414,office supplies,storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,2017,11,7"
"2017-07-06,2017-07-13,standard class,corporate,United States,Philadelphia,Pennsylvania,19120,east,OFF-BI-10000343,office supplies,binders,""Pressboard Covers with Storage Hooks, 9 1/2"""" x 11"""", Light Blue"",2.946,2,0.5,-2.2586,2017,7,7"
"2017-07-06,2017-07-13,standard class,corporate,United States,Philadelphia,Pennsylvania,19120,east,OFF-PA-10002749,office supplies,paper,""Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"",16.056,3,0.2,5.8203,2017,7,7"
"2017-06-24,2017-06-29,standard class,consumer,United States,Akron,Ohio,44312,east,OFF-PA-10002666,office supplies,paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,2017,6,5"
"2014-08-03,2014-08-05,first class,consumer,United States,Denver,Colorado,80219,west,FUR-TA-10004289,furniture,tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-39.724125,2014,8,2"
"2014-08-03,2014-08-05,first class,consumer,United States,Denver,Colorado,80219,west,OFF-AP-10003622,office supplies,appliances,""Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"",2.6,1,0.2,0.2925,2014,8,2"
"2017-12-17,2017-12-21,second class,consumer,United States,Dallas,Texas,75220,central,OFF-AP-10003217,office supplies,appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.5,-39.724125,2017,12,4"
"2017-06-03,2017-06-07,standard class,corporate,United States,Franklin,Tennessee,37064,south,FUR-FU-10002960,furniture,furnishings,""Eldon 200 Class Desk Accessories, Burgundy"",35.168,7,0.2,9.6712,2017,6,4"
"2017-12-09,2017-12-14,standard class,consumer,United States,Whittier,California,90604,west,TEC-PH-10001918,technology,phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,2017,12,5"
"2017-12-01,2017-12-07,standard class,consumer,United States,Saginaw,Michigan,48601,central,OFF-ST-10000642,office supplies,storage,""Tennsco Lockers, Gray"",83.92,4,0.0,5.8744,2017,12,6"
"2017-12-01,2017-12-07,standard class,consumer,United States,Saginaw,Michigan,48601,central,TEC-PH-10001700,technology,phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,2017,12,6"
"2017-12-01,2017-12-07,standard class,consumer,United States,Saginaw,Michigan,48601,central,OFF-BI-10003274,office supplies,binders,""Avery Durable Slant Ring Binders, No Labels"",15.92,4,0.0,7.4824,2017,12,6"
"2017-12-01,2017-12-07,standard class,consumer,United States,Saginaw,Michigan,48601,central,OFF-FA-10000134,office supplies,fasteners,""Advantus Push Pins, Aluminum Head"",52.29,9,0.0,16.2099,2017,12,6"
"2017-12-01,2017-12-07,standard class,consumer,United States,Saginaw,Michigan,48601,central,OFF-ST-10001522,office supplies,storage,""Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"",91.99,1,0.0,3.6796,2017,12,6"
"2015-02-09,2015-02-13,second class,corporate,United States,Dallas,Texas,75220,central,TEC-AC-10001266,technology,accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,2015,2,4"
"2015-01-02,2015-01-09,standard class,corporate,United States,Medina,Ohio,44256,east,OFF-LA-10004544,office supplies,labels,Avery 505,23.68,2,0.2,8.88,2015,1,7"
"2015-01-02,2015-01-09,standard class,corporate,United States,Medina,Ohio,44256,east,FUR-BO-10004695,furniture,bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-39.724125,2015,1,7"
"2015-01-02,2015-01-09,standard class,corporate,United States,Medina,Ohio,44256,east,TEC-PH-10002844,technology,phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,2015,1,7"
"2015-01-02,2015-01-09,standard class,corporate,United States,Medina,Ohio,44256,east,TEC-MA-10000864,technology,machines,Cisco 9971 IP Video Phone Charcoal,498.93,9,0.5,-39.724125,2015,1,7"
"2015-01-02,2015-01-09,standard class,corporate,United States,Medina,Ohio,44256,east,TEC-AC-10000109,technology,accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,2015,1,7"
"2016-10-28,2016-11-01,standard class,consumer,United States,Los Angeles,California,90032,west,OFF-ST-10001328,office supplies,storage,""Personal Filing Tote with Lid, Black/Gray"",93.06,6,0.0,26.0568,2016,10,4"
"2016-10-28,2016-11-01,standard class,consumer,United States,Los Angeles,California,90032,west,TEC-PH-10002563,technology,phones,Adtran 1202752G1,302.376,3,0.2,22.6782,2016,10,4"
